time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-24T20:50:06.000Z,63.1919,-150.4847,126.4,1.3,ml,,,,0.37,ak,ak13492672,2016-04-24T21:49:11.537Z,"80km WSW of Cantwell, Alaska",earthquake,0.7,0.8,,,automatic,ak,ak
2016-04-24T20:41:07.000Z,58.4894,-152.9459,32.7,3.2,ml,,,,0.64,ak,ak13492652,2016-04-24T21:13:31.127Z,"83km NNW of Kodiak Station, Alaska",earthquake,0.5,0.7,,,automatic,ak,ak
2016-04-24T20:31:24.830Z,40.622,-119.4942,3.3,3.1,ml,14,67.21,0.68,0.1497,nn,nn00541688,2016-04-25T23:34:04.352Z,"10km WNW of Gerlach-Empire, Nevada",earthquake,5.93,3.5,0.13,5,reviewed,nn,nn
2016-04-24T20:27:52.620Z,38.8209991,-122.8431702,1.94,1.12,md,17,77,0.006701,0.02,nc,nc72626955,2016-04-24T21:19:03.441Z,"8km WNW of The Geysers, California",earthquake,0.24,0.43,0.21,4,automatic,nc,nc
2016-04-24T20:16:44.000Z,51.5828,-177.3317,46.7,1.9,ml,,,,0.17,ak,ak13492651,2016-04-25T08:03:04.902Z,"57km SW of Adak, Alaska",earthquake,5.7,1.9,,,reviewed,ak,ak
2016-04-24T19:09:13.610Z,33.6958333,-117.4303333,7.67,1.71,ml,57,59,0.04678,0.18,ci,ci37336183,2016-04-25T19:20:50.223Z,"10km WNW of Lake Elsinore, CA",earthquake,0.2,0.42,0.162,22,reviewed,ci,ci
2016-04-24T19:08:40.316Z,36.4623,-113.9775,2.4,1.9,ml,7,177.36,0.689,0.2441,nn,nn00541682,2016-04-25T23:33:20.174Z,"37km SSE of Bunkerville, Nevada",earthquake,5.03,4.2,0.05,3,reviewed,nn,nn
2016-04-24T19:07:21.092Z,36.4784,-113.9889,0,2.6,ml,11,171.21,0.674,0.2415,nn,nn00541675,2016-04-25T23:33:13.996Z,"34km SSE of Bunkerville, Nevada",earthquake,2.77,,0.32,7,reviewed,nn,nn
2016-04-24T19:06:13.465Z,36.6256,-118.0828,5,1.4,ml,7,147.41,0.186,0.1834,nn,nn00541673,2016-04-25T23:34:49.826Z,"2km NW of Lone Pine, California",earthquake,7.58,24.3,0,1,reviewed,nn,nn
2016-04-24T18:55:13.790Z,32.8183333,-115.5973333,11.58,2.2,ml,27,104,0.05568,0.2,ci,ci37336167,2016-04-25T19:04:13.116Z,"4km SW of Imperial, CA",earthquake,0.31,0.42,0.214,24,reviewed,ci,ci
2016-04-24T18:33:21.000Z,63.3035,-150.342,0,2.2,ml,,,,0.91,ak,ak13492637,2016-04-24T19:19:31.222Z,"70km W of Cantwell, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-24T18:25:49.760Z,38.7591667,-122.7409973,1.4,1.52,md,16,117,0.007001,0.05,nc,nc72626925,2016-04-24T20:11:02.278Z,"2km SSE of The Geysers, California",earthquake,0.28,0.44,0.2,5,automatic,nc,nc
2016-04-24T18:19:04.190Z,19.2845,-155.3865,3.265,1.15,md,23,102,0.04789,0.1,hv,hv61240526,2016-04-25T12:46:42.360Z,"13km NE of Pahala, Hawaii",earthquake,0.31,0.83,0.235,13,reviewed,hv,hv
2016-04-24T18:16:14.000Z,63.2615,-151.2822,1.8,1.7,ml,,,,0.5,ak,ak13492634,2016-04-24T18:43:14.973Z,"117km W of Cantwell, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-04-24T18:05:08.000Z,60.0562,-152.7962,109.9,1.5,ml,,,,0.57,ak,ak13492633,2016-04-24T18:43:16.635Z,"47km S of Redoubt Volcano, Alaska",earthquake,1.5,1.8,,,automatic,ak,ak
2016-04-24T18:01:35.000Z,60.8726,-146.8841,23.7,1.2,ml,,,,0.3,ak,ak13492632,2016-04-24T18:43:15.891Z,"40km SW of Valdez, Alaska",earthquake,0.6,0.3,,,automatic,ak,ak
2016-04-24T17:56:52.990Z,39.522,-122.006,17.13,1.9,md,14,120,0.2777,0.08,nc,nc72626910,2016-04-27T03:20:03.301Z,"16km E of Willows, California",earthquake,0.39,1.23,0.194,18,reviewed,nc,nc
2016-04-24T17:25:47.270Z,35.7451667,-82.5753333,1.25,1.59,md,6,148,0.2072,0.07,se,se60025448,2016-04-26T17:02:20.010Z,"5km NNW of Weaverville, North Carolina",earthquake,0.54,9,0.087,3,reviewed,se,se
2016-04-24T17:24:45.000Z,64.292,-153.5604,15.1,1.3,ml,,,,0.64,ak,ak13492630,2016-04-24T18:05:46.793Z,"105km ESE of Ruby, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-04-24T17:12:22.050Z,19.3843333,-155.2408333,2.719,1.62,md,31,58,0.009959,0.08,hv,hv61240491,2016-04-25T21:57:03.440Z,"5km S of Volcano, Hawaii",earthquake,0.2,0.16,0.201,7,reviewed,hv,hv
2016-04-24T17:09:00.760Z,19.3836667,-155.2415,2.649,1.44,md,26,60,0.00944,0.09,hv,hv61240486,2016-04-25T23:26:49.430Z,"5km S of Volcano, Hawaii",earthquake,0.22,0.22,0.147,6,reviewed,hv,hv
2016-04-24T16:53:48.575Z,40.6512,-119.4783,7.2,1.7,ml,7,248.48,0.699,0.1791,nn,nn00541668,2016-04-25T23:34:36.054Z,"11km NW of Gerlach-Empire, Nevada",earthquake,7.91,5.4,0.09,3,reviewed,nn,nn
2016-04-24T16:07:57.740Z,38.8214989,-122.8433304,1.81,2.24,md,42,51,0.006682,0.04,nc,nc72626890,2016-04-24T18:26:02.073Z,"9km WNW of The Geysers, California",earthquake,0.16,0.22,0.17,19,automatic,nc,nc
2016-04-24T15:59:12.600Z,38.8100014,-122.8021698,1.61,1.36,md,21,56,0.005736,0.06,nc,nc72626885,2016-04-24T18:11:03.037Z,"5km NW of The Geysers, California",earthquake,0.21,0.37,0.08,6,automatic,nc,nc
2016-04-24T15:59:08.240Z,38.8079987,-122.7993317,2.4,1.7,md,12,88,0.003148,0.02,nc,nc72626880,2016-04-24T17:44:01.975Z,"5km NW of The Geysers, California",earthquake,0.37,1.01,0.08,3,automatic,nc,nc
2016-04-24T15:36:42.000Z,60.185,-141.4131,0,1.4,ml,,,,0.67,ak,ak13492620,2016-04-24T16:23:27.264Z,"58km ENE of Cape Yakataga, Alaska",earthquake,1.6,1.5,,,automatic,ak,ak
2016-04-24T15:28:42.830Z,38.809166,-122.7996674,1.79,1.56,md,22,72,0.003614,0.02,nc,nc72626860,2016-04-24T15:59:02.746Z,"5km NW of The Geysers, California",earthquake,0.19,0.34,0.14,6,automatic,nc,nc
2016-04-24T15:16:41.100Z,19.3845,-155.2793333,2.442,2.34,ml,37,44,0.003023,0.08,hv,hv61240431,2016-04-25T23:40:27.950Z,"6km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.123,21,reviewed,hv,hv
2016-04-24T15:09:33.478Z,37.0285,-117.8884,10.9,1.5,ml,19,159.94,0.274,0.2104,nn,nn00541663,2016-04-25T23:32:37.812Z,"38km ESE of Big Pine, California",earthquake,1.6,1.5,0.24,9,reviewed,nn,nn
2016-04-24T14:51:38.000Z,61.5779,-149.8847,34.1,1.1,ml,,,,0.03,ak,ak13492619,2016-04-24T15:47:56.251Z,"6km SSW of Houston, Alaska",earthquake,0.6,0.2,,,automatic,ak,ak
2016-04-24T14:41:02.000Z,64.3774,-149.755,0,1.1,ml,,,,0.63,ak,ak13492617,2016-04-24T15:13:13.006Z,"38km SW of North Nenana, Alaska",earthquake,0.5,98.8,,,automatic,ak,ak
2016-04-24T13:23:20.810Z,34.4145,-119.9203333,8.47,1.79,ml,21,106,0.0642,0.19,ci,ci37336127,2016-04-25T21:58:00.515Z,"5km W of Isla Vista, CA",earthquake,0.5,0.83,0.15,22,reviewed,ci,ci
2016-04-24T13:04:34.000Z,61.3969,-150.7807,55.6,1.4,ml,,,,0.25,ak,ak13492616,2016-04-24T13:49:54.309Z,"46km WSW of Big Lake, Alaska",earthquake,0.7,1.4,,,automatic,ak,ak
2016-04-24T12:37:26.380Z,35.0363333,-119.0553333,9.38,2.01,ml,35,60,0.2056,0.23,ci,ci37336111,2016-04-25T18:14:26.102Z,"15km NW of Grapevine, CA",earthquake,0.26,0.8,0.148,72,reviewed,ci,ci
2016-04-24T12:32:21.000Z,61.7756,-149.5826,43.5,1.1,ml,,,,0.3,ak,ak13492614,2016-04-24T13:15:30.784Z,"16km N of Meadow Lakes, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-04-24T12:27:00.820Z,32.8158333,-115.5758333,13.07,1.2,ml,18,120,0.08634,0.17,ci,ci37336103,2016-04-25T20:39:42.036Z,"4km NNW of El Centro, CA",earthquake,0.39,0.55,0.142,15,reviewed,ci,ci
2016-04-24T12:24:55.000Z,62.2304,-151.2825,83.3,1.6,ml,,,,0.45,ak,ak13492611,2016-04-24T13:15:29.785Z,"61km W of Talkeetna, Alaska",earthquake,0.5,0.8,,,automatic,ak,ak
2016-04-24T12:21:34.570Z,34.4758333,-119.057,14.13,1.36,ml,28,72,0.07702,0.26,ci,ci37336095,2016-04-25T17:43:12.309Z,"14km N of Santa Paula, CA",earthquake,0.39,0.98,0.093,23,reviewed,ci,ci
2016-04-24T12:09:27.320Z,19.4325,-155.6248333,3.632,1.25,md,19,109,0.02836,0.14,hv,hv61240171,2016-04-26T01:32:52.570Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.5,0.72,0.207,10,reviewed,hv,hv
2016-04-24T12:08:15.230Z,38.8041649,-122.8218307,1.43,2.5,md,37,85,0.007417,0.05,nc,nc72626815,2016-04-24T13:09:03.365Z,"6km WNW of The Geysers, California",earthquake,0.19,0.25,0.23,19,automatic,nc,nc
2016-04-24T11:22:17.880Z,38.7718315,-122.7248306,1.75,1.04,md,15,66,0.006105,0.04,nc,nc72626800,2016-04-24T12:03:04.242Z,"2km ESE of The Geysers, California",earthquake,0.41,0.49,0.14,7,automatic,nc,nc
2016-04-24T11:21:12.487Z,40.5691,-119.535,0,1.3,ml,6,273.19,0.638,0.258,nn,nn00541651,2016-04-25T23:32:19.902Z,"13km W of Gerlach-Empire, Nevada",earthquake,12.91,6,0.34,4,reviewed,nn,nn
2016-04-24T11:08:22.800Z,19.2535,-155.2433319,30.28,1.97,md,44,172,0.03275,0.14,hv,hv61240141,2016-04-24T11:11:41.690Z,"19km S of Volcano, Hawaii",earthquake,0.48,0.4,0.15,8,automatic,hv,hv
2016-04-24T11:07:39.020Z,40.3536682,-124.8653336,9.17,2.38,md,16,268,0.4685,0.12,nc,nc72626795,2016-04-24T11:53:16.329Z,"56km WSW of Ferndale, California",earthquake,2.97,2.67,0.03,3,automatic,nc,nc
2016-04-24T10:56:55.550Z,34.2706667,-118.4366667,10.93,1.16,ml,27,75,0.03702,0.15,ci,ci37336087,2016-04-25T21:47:24.827Z,"1km S of San Fernando, CA",earthquake,0.26,0.41,0.17,21,reviewed,ci,ci
2016-04-24T10:46:10.870Z,44.3148333,-110.6036667,1.54,1.95,ml,9,111,0.07449,0.11,uu,uu60146372,2016-04-25T18:11:15.870Z,"24km SE of Old Faithful Geyser, Wyoming",earthquake,0.36,2.69,0.469,5,reviewed,uu,uu
2016-04-24T10:28:30.629Z,40.6334,-119.517,2.5,1,ml,4,313.48,0.728,0.111,nn,nn00541808,2016-04-25T23:35:27.247Z,"13km WNW of Gerlach-Empire, Nevada",earthquake,7.93,13.3,0.19,4,reviewed,nn,nn
2016-04-24T09:28:19.120Z,46.8366667,-121.7366667,-0.23,1.01,ml,9,101,0.002731,0.08,uw,uw61130132,2016-04-26T18:32:38.590Z,"26km N of Packwood, Washington",earthquake,0.31,0.5,0.241,6,reviewed,uw,uw
2016-04-24T09:26:25.000Z,59.7222,-152.8024,93,2.5,ml,,,,0.53,ak,ak13492487,2016-04-24T10:22:01.568Z,"54km W of Anchor Point, Alaska",earthquake,0.6,0.6,,,automatic,ak,ak
2016-04-24T09:20:34.580Z,40.8896675,-123.8603363,25.05,1.86,md,6,157,0.098,0.03,nc,nc72626785,2016-04-24T10:27:04.045Z,"10km E of Blue Lake, California",earthquake,0.77,1.1,0.27,4,automatic,nc,nc
2016-04-24T09:16:17.000Z,62.7714,-149.7003,67.2,1.5,ml,,,,0.41,ak,ak13492485,2016-04-24T09:46:41.802Z,"54km NNE of Talkeetna, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-04-24T09:06:00.000Z,62.438,-151.6276,92,1.7,ml,,,,0.27,ak,ak13492483,2016-04-24T09:46:40.858Z,"79km W of Talkeetna, Alaska",earthquake,1.1,1.9,,,automatic,ak,ak
2016-04-24T08:58:25.165Z,40.6574,-119.4606,7.3,1.6,ml,10,187.18,0.714,0.2386,nn,nn00541650,2016-04-25T23:32:13.988Z,"10km NW of Gerlach-Empire, Nevada",earthquake,3.25,13,0.46,6,reviewed,nn,nn
2016-04-24T08:43:00.290Z,33.0996667,-116.0641667,8.4,1.22,ml,45,46,0.1843,0.2,ci,ci37336079,2016-04-25T19:12:02.000Z,"8km SE of Ocotillo Wells, CA",earthquake,0.22,1.4,0.143,39,reviewed,ci,ci
2016-04-24T08:38:00.040Z,-59.3434,-27.0067,10,5.5,mb,,49,7.262,1.19,us,us20005ldk,2016-04-25T02:48:15.040Z,"44km SW of Bristol Island, South Sandwich Islands",earthquake,9.4,1.7,0.056,108,reviewed,us,us
2016-04-24T08:37:30.000Z,57.2302,-158.004,10.9,3.2,ml,,,,1.03,ak,ak13492363,2016-04-24T09:11:05.519Z,"118km NNE of Chignik Lake, Alaska",earthquake,0.9,0.3,,,automatic,ak,ak
2016-04-24T08:20:39.880Z,32.8178333,-115.5901667,8.72,1.4,ml,14,120,0.08701,0.15,ci,ci37336071,2016-04-25T16:56:00.537Z,"4km SSW of Imperial, CA",earthquake,0.41,1.16,0.239,20,reviewed,ci,ci
2016-04-24T08:18:29.000Z,60.6744,-151.0391,54.2,2.3,ml,,,,0.6,ak,ak13492358,2016-04-24T09:10:14.195Z,"13km E of Nikiski, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-04-24T08:05:20.860Z,19.3885,-155.2771667,2.592,3.21,ml,50,43,0.004719,0.11,hv,hv61240041,2016-04-24T14:22:24.055Z,"6km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.168,23,reviewed,hv,hv
2016-04-24T07:52:01.380Z,32.9766,131.0547,10,4.3,mb,,91,0.21,0.67,us,us20005ldb,2016-04-24T08:41:54.460Z,"21km NE of Ozu, Japan",earthquake,4.4,1.4,0.169,14,reviewed,us,us
2016-04-24T07:27:39.850Z,38.8216667,-122.796669,2.13,1.02,md,9,185,0.02267,0.01,nc,nc72626765,2016-04-24T08:11:02.739Z,"6km W of Cobb, California",earthquake,0.88,1.05,0.19,4,automatic,nc,nc
2016-04-24T07:27:31.620Z,-20.5873,-178.8032,601.65,4.3,mb,,74,4.101,0.78,us,us20005ld5,2016-04-24T08:02:40.052Z,"12km WNW of Ndoi Island, Fiji",earthquake,9.7,6.2,0.058,84,reviewed,us,us
2016-04-24T07:14:23.790Z,37.5209999,-118.784668,6.73,1.8,md,24,163,0.06015,0.02,nc,nc72626760,2016-04-24T07:45:04.677Z,"21km SE of Mammoth Lakes, California",earthquake,0.35,0.69,0.17,21,automatic,nc,nc
2016-04-24T06:29:37.000Z,61.5075,-140.6067,0,1.4,ml,,,,0.36,ak,ak13492246,2016-04-24T07:25:57.741Z,"186km WNW of Haines Junction, Canada",earthquake,0.2,0.6,,,automatic,ak,ak
2016-04-24T06:26:48.000Z,63.2352,-151.9019,6.6,1.8,ml,,,,0.72,ak,ak13492244,2016-04-24T06:53:28.284Z,"136km NW of Talkeetna, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-24T06:12:50.200Z,18.8756,-66.055,48,2.9,Md,13,223.2,0.56324368,0.23,pr,pr16115004,2016-04-24T06:27:17.310Z,"45km N of San Juan, Puerto Rico",earthquake,1.6,4,0,11,reviewed,pr,pr
2016-04-24T06:10:39.750Z,50.8952,156.0311,153.11,4.3,mb,,165,2.444,0.58,us,us20005ld0,2016-04-24T08:03:29.379Z,"24km NNW of Severo-Kuril'sk, Russia",earthquake,12.3,8.6,0.088,36,reviewed,us,us
2016-04-24T06:07:39.640Z,44.8025,-110.6921667,4.23,1.61,ml,13,205,0.08748,0.15,uu,uu60146367,2016-04-25T17:52:09.630Z,"36km ENE of West Yellowstone, Montana",earthquake,0.65,0.75,0.488,4,reviewed,uu,uu
2016-04-24T05:55:46.000Z,63.199,-151.359,12.7,1.1,ml,,,,0.35,ak,ak13492242,2016-04-24T06:53:27.383Z,"116km NNW of Talkeetna, Alaska",earthquake,0.8,0.5,,,automatic,ak,ak
2016-04-24T05:43:43.055Z,41.8778,-119.631,8.7,2.2,ml,6,131.77,0.144,0.1524,nn,nn00541643,2016-04-25T23:32:08.171Z,"68km ESE of Lakeview, Oregon",earthquake,4.32,3.9,0.41,5,reviewed,nn,nn
2016-04-24T05:35:33.000Z,60.1356,-150.7959,27.9,1.9,ml,,,,0.44,ak,ak13492240,2016-04-24T06:16:47.654Z,"38km SE of Cohoe, Alaska",earthquake,1.3,1,,,automatic,ak,ak
2016-04-24T05:32:16.780Z,44.805,-110.684,4.39,1.76,ml,11,208,0.08956,0.16,uu,uu60146362,2016-04-25T18:03:31.800Z,"36km ENE of West Yellowstone, Montana",earthquake,1.07,0.84,0.492,5,reviewed,uu,uu
2016-04-24T05:28:03.000Z,57.0929,-157.8448,3.6,3.5,ml,,,,0.62,ak,ak13492238,2016-04-24T22:27:17.160Z,"108km NNE of Chignik Lake, Alaska",earthquake,0.9,1.4,,,reviewed,ak,ak
2016-04-24T05:27:48.040Z,43.5423333,-110.375,4.9,1.02,ml,10,138,0.18,0.12,mb,mb80137879,2016-04-25T14:23:18.840Z,"32km ENE of Jackson, Wyoming",earthquake,0.78,7.33,0.108,6,reviewed,mb,mb
2016-04-24T05:16:38.050Z,36.0009995,-120.5606689,1.44,1.1,md,10,95,0.02124,0.06,nc,nc72626755,2016-04-24T05:46:03.385Z,"23km SW of Coalinga, California",earthquake,0.26,0.58,0.25,5,automatic,nc,nc
2016-04-24T05:11:02.824Z,40.6199,-119.4559,13.5,1.4,ml,6,167.66,0.707,0.1031,nn,nn00541642,2016-04-25T23:33:44.358Z,"7km NW of Gerlach-Empire, Nevada",earthquake,5.58,2.5,0.1,4,reviewed,nn,nn
2016-04-24T05:07:16.380Z,36.3563,-97.3781,5,2.9,mb_lg,,44,0.34,0.41,us,us20005lck,2016-04-24T05:38:15.680Z,"10km NW of Perry, Oklahoma",earthquake,1.5,2,0.061,71,reviewed,us,us
2016-04-24T04:58:29.410Z,36.4768333,-89.628,11.86,1.59,md,20,69,0.02678,0.06,nm,nm60138626,2016-04-25T15:55:27.360Z,"8km NE of Portageville, Missouri",earthquake,0.26,0.43,0.167,9,reviewed,nm,nm
2016-04-24T04:54:52.339Z,41.9038,-119.6329,4.1,1.6,ml,6,130.31,0.129,0.161,nn,nn00541641,2016-04-25T23:32:02.181Z,"66km ESE of Lakeview, Oregon",earthquake,4.85,6.7,0.32,4,reviewed,nn,nn
2016-04-24T04:52:07.000Z,63.1299,-150.6175,111.6,2,ml,,,,0.66,ak,ak13492130,2016-04-24T05:42:43.263Z,"88km WSW of Cantwell, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-24T04:34:10.586Z,41.8819,-119.6173,9.4,3.1,ml,6,77.06,0.15,0.1374,nn,nn00541636,2016-04-25T23:31:56.197Z,"69km ESE of Lakeview, Oregon",earthquake,6.19,4.6,0.48,5,reviewed,nn,nn
2016-04-24T04:32:28.990Z,-7.0192,102.5793,32.78,5.2,mb,,58,2.667,0.68,us,us20005lcb,2016-04-24T04:52:07.162Z,"246km SW of Biha, Indonesia",earthquake,7.6,4.6,0.058,98,reviewed,us,us
2016-04-24T03:48:55.040Z,44.7885,-110.6961667,4.02,1.98,ml,17,96,0.07399,0.2,uu,uu60146352,2016-04-25T17:02:14.910Z,"35km ENE of West Yellowstone, Montana",earthquake,0.57,0.79,0.473,5,reviewed,uu,uu
2016-04-24T03:30:52.810Z,19.2876667,-155.388,2.705,1.14,md,22,99,0.04554,0.09,hv,hv61239736,2016-04-26T01:52:10.010Z,"13km NE of Pahala, Hawaii",earthquake,0.29,0.65,0.169,11,reviewed,hv,hv
2016-04-24T03:29:41.960Z,40.188,-121.5151667,-1.84,2.54,md,38,76,0.04175,0.15,nc,nc72626740,2016-04-26T00:40:02.621Z,"27km WSW of Chester, California",earthquake,0.29,0.84,0.234,44,reviewed,nc,nc
2016-04-24T03:17:59.080Z,34.6135,-118.6363333,9.22,1.27,ml,34,72,0.0719,0.19,ci,ci37336023,2016-04-25T20:24:57.634Z,"14km N of Castaic, CA",earthquake,0.28,0.68,0.151,29,reviewed,ci,ci
2016-04-24T03:15:04.000Z,62.6303,-152.3415,3.3,2.6,ml,,,,0.76,ak,ak13492123,2016-04-24T03:57:02.789Z,"120km WNW of Talkeetna, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-24T03:14:14.400Z,18.6811,-64.4947,29,2,Md,3,331.2,0.43568291,0.05,pr,pr16115003,2016-04-24T03:55:57.181Z,"31km NNE of Road Town, British Virgin Islands",earthquake,3.5,5.5,0,3,reviewed,pr,pr
2016-04-24T03:08:51.600Z,18.5958,-64.9476,83,2,Md,4,255.6,0.24254513,0.05,pr,pr16115002,2016-04-24T03:41:30.554Z,"28km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.9,1.1,0,4,reviewed,pr,pr
2016-04-24T03:06:31.905Z,38.6581,-118.7872,8.6,1,ml,8,153.13,0.209,0.0843,nn,nn00541684,2016-04-25T23:33:38.381Z,"20km NW of Hawthorne, Nevada",earthquake,3.73,5.3,0.4,3,reviewed,nn,nn
2016-04-24T02:53:29.240Z,44.7886667,-110.6951667,4.1,1.76,ml,10,199,0.07404,0.16,uu,uu60146342,2016-04-25T17:20:45.010Z,"35km ENE of West Yellowstone, Montana",earthquake,0.78,1.23,0.124,2,reviewed,uu,uu
2016-04-24T02:28:14.500Z,18.3819,-67.5384,88,2.9,Md,15,151.2,0.41322503,0.28,pr,pr16115000,2016-04-24T03:01:47.026Z,"30km W of Rincon, Puerto Rico",earthquake,1.7,1,0,12,reviewed,pr,pr
2016-04-24T01:50:45.000Z,63.5016,-147.0338,10.5,1.1,ml,,,,0.58,ak,ak13492117,2016-04-24T02:42:46.118Z,"87km SW of Delta Junction, Alaska",earthquake,0.8,1.2,,,automatic,ak,ak
2016-04-24T01:43:39.421Z,38.6594,-118.7833,10.1,1,ml,11,135.65,0.206,0.066,nn,nn00541630,2016-04-25T23:33:25.886Z,"20km NW of Hawthorne, Nevada",earthquake,3.19,3.6,0.24,2,reviewed,nn,nn
2016-04-24T01:43:00.000Z,57.6105,-154.4655,65.7,3.5,ml,,,,0.73,ak,ak13492106,2016-04-24T02:43:24.532Z,"30km WNW of Larsen Bay, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-04-24T01:38:14.890Z,19.382,-155.2415,2.879,1.46,md,29,63,0.00843,0.06,hv,hv61239676,2016-04-26T02:00:47.760Z,"5km S of Volcano, Hawaii",earthquake,0.22,0.16,0.211,10,reviewed,hv,hv
2016-04-24T01:19:19.870Z,36.1346667,-117.8793333,3.67,1.13,ml,9,158,0.127,0.06,ci,ci37335999,2016-04-25T16:39:56.701Z,"12km NNE of Coso Junction, CA",earthquake,0.19,0.5,0.1,3,reviewed,ci,ci
2016-04-24T01:17:45.000Z,62.9936,-151.6361,0,1.5,ml,,,,0.72,ak,ak13492102,2016-04-24T02:09:49.393Z,"108km NW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-24T01:15:59.486Z,37.4136,-118.6144,8.9,1.3,ml,11,124.47,0.081,0.1163,nn,nn00541628,2016-04-25T23:32:31.697Z,"15km WNW of West Bishop, California",earthquake,1.52,2.5,0,1,reviewed,nn,nn
2016-04-24T01:14:55.165Z,40.6364,-119.4022,0,1.3,ml,6,191.52,0.764,0.3046,nn,nn00541627,2016-04-25T23:31:50.353Z,"6km NNW of Gerlach-Empire, Nevada",earthquake,6.66,,0.21,3,reviewed,nn,nn
2016-04-24T01:07:04.970Z,36.4898333,-89.5585,9.81,1.89,md,23,53,0.05084,0.03,nm,nm60138611,2016-04-24T15:41:50.300Z,"11km SSW of New Madrid, Missouri",earthquake,0.43,0.8,0.11,12,reviewed,nm,nm
2016-04-24T00:55:32.430Z,-21.3048,-70.6481,46.12,4.5,mb,,143,0.667,0.43,us,us20005laz,2016-04-24T01:16:46.320Z,"98km NNW of Tocopilla, Chile",earthquake,5.1,6.6,0.171,10,reviewed,us,us
2016-04-24T00:42:54.300Z,38.8216667,-122.8098297,2.44,1.6,md,30,71,0.001736,0.03,nc,nc72626725,2016-04-24T01:47:02.869Z,"6km NW of The Geysers, California",earthquake,0.21,0.36,0.14,8,automatic,nc,nc
2016-04-24T00:35:02.930Z,-24.188,-67.005,171.17,4.5,mb,,47,2.35,1.26,us,us20005lav,2016-04-24T00:54:49.482Z,"69km W of San Antonio de los Cobres, Argentina",earthquake,7.7,7.1,0.064,72,reviewed,us,us
2016-04-24T00:23:32.160Z,19.3863333,-155.2788333,2.632,1.82,md,33,62,0.002727,0.08,hv,hv61239636,2016-04-26T02:30:45.010Z,"6km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.085,8,reviewed,hv,hv
2016-04-24T00:15:21.000Z,64.5057,-150.3384,0.1,1.6,ml,,,,0.78,ak,ak13491990,2016-04-24T00:55:03.519Z,"56km SSE of Manley Hot Springs, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-04-24T00:14:36.400Z,18.5356,-65.031,18,1.1,Md,3,259.2,0.31890193,0.28,pr,pr16115001,2016-04-24T03:29:09.158Z,"23km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.6,1.9,0,3,reviewed,pr,pr
2016-04-24T00:04:06.060Z,34.0883333,-117.2041667,6.85,1.18,ml,32,54,0.03508,0.16,ci,ci37139204,2016-04-25T23:38:36.609Z,"4km NNW of Redlands, CA",earthquake,0.21,0.42,0.075,20,reviewed,ci,ci
2016-04-24T00:03:53.570Z,34.0896667,-117.2085,6.63,1.41,ml,76,24,0.03271,0.15,ci,ci37335991,2016-04-25T23:26:21.940Z,"4km S of Highland, CA",earthquake,0.12,0.32,0.13,76,reviewed,ci,ci
2016-04-23T23:47:23.350Z,37.5228348,-118.7835007,6.25,1.02,md,14,143,0.06042,0.01,nc,nc72626710,2016-04-24T01:21:04.812Z,"21km SE of Mammoth Lakes, California",earthquake,0.32,0.92,0.24,11,automatic,nc,nc
2016-04-23T23:34:50.000Z,62.8775,-151.2873,179.3,1.4,ml,,,,1.13,ak,ak13491987,2016-04-24T00:17:39.210Z,"86km NW of Talkeetna, Alaska",earthquake,2.3,2.6,,,automatic,ak,ak
2016-04-23T23:11:07.740Z,-17.3063,-172.446,10,5.3,mb,,53,2.971,1.43,us,us20005la0,2016-04-23T23:31:34.626Z,"204km SE of Hihifo, Tonga",earthquake,7.3,0.9,0.053,120,reviewed,us,us
2016-04-23T23:10:30.000Z,64.9681,-147.4463,0,1.6,ml,,,,0.62,ak,ak13491882,2016-04-23T23:42:53.017Z,"19km NE of Fairbanks, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-04-23T23:05:01.210Z,33.8845,-116.1803333,8.92,1.64,ml,58,58,0.04125,0.14,ci,ci37335983,2016-04-25T22:02:45.410Z,"18km N of Indio, CA",earthquake,0.15,0.37,0.14,60,reviewed,ci,ci
